1.000000000000000000e+00	1.752771136911245833e+02	1.171884628023842122e-03	1.106335080972922569e+01	1.058010791790812283e-01	5.649222313484519731e+01	1.346757064722359926e-02	8.870118145681363808e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.042092540909757190e+02	3.533393395251090228e-03	2.462596641914987394e+00	4.132418742492841091e+01	6.662111296823424844e+00	2.750025885172146523e-01	8.285915321851107865e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.224151250479160125e-02	3.490905228774208221e-03	1.356872655322846128e+02	6.104885618352184906e-01	8.345357629581866971e-03	1.895346102145279232e+01	2.920187430057217171e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.326206769107763417e-01	8.285990323755201281e-01	2.333997729382634034e+01	5.608846559192718573e+00	3.447081090532910252e+02	1.475642393845583850e-03	1.182243062931098536e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.343146534358000022e+00	2.707199117616054460e-03	1.716972864207892968e+01	1.785028962701147581e-01	7.768813212573259364e+01	2.181941880520914603e-02	4.336833516266502784e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	7.007032599737367251e-01	6.057813752001255971e-03	3.683539210573982814e-02	1.651715902738655473e+02	5.685402634153414425e+01	1.404794364729593248e+01	8.470883609120072322e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	6.193761918513378956e-02	2.616190978814655638e-03	4.199304756127136073e+01	1.365033336274071196e+00	1.272663330371734070e+01	1.653200672924686615e-02	8.822236214029637722e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.134296433461340087e-03	4.774080586279889644e+02	1.237007326720175771e+00	5.186028097471961473e+00	7.012411427859025537e+01	4.097670599802070990e-02	1.820683259121932684e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.653564916539377805e+01	7.365966304715695218e-03	1.557037823049788550e+00	3.353800499205337928e+02	1.750250956508648414e+01	3.084646685078645811e-01	4.682273868939930243e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.207598776681305424e+02	4.187367794881760238e-03	6.026712635293486997e+00	1.348274797689303639e-01	6.849129376153389615e+01	4.196905613043838690e-02	4.057951162915661714e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.816926181230058646e+01	9.273126957788977052e+02	1.153865774732425707e-02	2.367567112150321051e+01	2.923646734776588763e-01	1.594400500433126533e+00	6.756693275934188940e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.369711455562597602e-02	1.419452787599471435e+02	1.804318660148313214e+01	2.515695945004396972e+00	2.239474770533612258e+01	1.566132692144247109e-03	1.696601947066900817e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.433155951725577748e-01	1.051432422864124853e-02	4.518863413913979343e+02	1.931478000353038489e-03	1.072450583629884324e+00	8.438431188690424278e+01	8.192256619451191213e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.254988523669434812e+02	1.128713857577634712e-03	4.760725592987045118e-01	1.163481419827933472e+01	7.709940499956776705e+01	4.238111298182848513e-02	2.267513035936676025e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.182967637382034806e-03	2.390748797886698557e-02	1.148706760629400847e+01	1.324907047671004756e+00	5.906010794944644431e+02	3.637932408415540664e+01	2.278556050982681602e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.335656879535729202e-02	2.497849191653782885e-01	4.598766150331898928e+01	7.607189505640211680e-01	1.609111452847074304e+02	1.350491917700572322e-03	1.429070550544499341e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.800156173804096795e+02	7.587379113401231112e-03	3.993215575388041572e+01	3.196480130167028439e-03	2.491341554480214437e+00	4.494769639610293410e+00	1.949999862255624439e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.776291541538581154e-01	1.993325067384932592e-01	2.081546791849475824e+02	6.434475994642139263e+00	5.501641960904629514e+01	2.407010198923864239e-02	3.636183794409855469e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.651270106457436668e+02	1.012473961884102162e-03	3.398119413740404493e+00	5.625964941494478178e-02	6.029418732544926485e+01	2.037292594380961039e-02	2.342668154028480831e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	8.391749850481519668e-02	1.913706041390559210e-03	2.673357181938309068e+00	1.958697826257022712e+02	6.400285396694276585e+01	3.607240900329434369e-02	1.233284487295522247e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.305783023555035172e+00	1.116572129470142644e-01	4.479433434655540935e+01	1.078480185746190978e+00	5.646576385351430825e-03	1.758531654936320479e+02	1.296345138429070773e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.721867724507811115e-02	4.585500127375560169e+02	5.947382527103679470e-03	8.253546966008920549e+01	8.587536040908073431e+00	1.109041674232831565e-01	6.125096430123075919e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.631150751430696856e-03	3.783703693821922176e+00	2.917047478894377832e+02	1.879205665416533791e-02	2.064284503921666314e+01	5.856915728080550609e-01	1.723192622283774844e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.601086919237845621e+02	3.911373991128036520e-03	1.824253542867093403e+00	2.682158730277037217e-01	3.908345161260559308e+01	1.207980605916823080e+01	1.527104630396016079e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.839197858630563231e-01	1.005346918418116792e-03	3.055395425664912068e+00	1.147335446670308068e+00	8.468331878424816068e+02	2.162984617091059242e-02	3.934425023368579843e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.023540005277795484e-01	1.451425746416661866e+02	3.139815204573760621e+00	5.569608585450698257e-01	1.318527208536205819e+02	6.327479699820367891e-03	1.806518497213315325e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	7.844054782408525739e+01	4.454472737068573829e-03	1.183179131408111751e+01	2.468661372437325863e+00	4.148930325084111814e+02	1.370442132951731756e-02	1.921210000417351016e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.046387472392864559e+00	4.595008322558544363e-03	3.230129550895497914e+01	1.652173100285119489e-01	3.412068628385412694e+02	1.375055349908756164e-02	1.878557552141498022e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.483819354331090412e-01	1.092989481104865435e-02	1.404220521067498773e+01	1.683488267098762092e+00	3.009107206487891517e+02	4.290735947927866792e-03	7.223107655601315003e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.338686471761370593e-03	8.185122415612510957e-03	8.592473703476080971e+00	6.379518853357240005e-01	5.031092471485208080e+02	7.276222605200055593e-02	2.969172389225058240e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.115729924040549292e+01	1.966414590636991755e-02	4.930964246578054144e+01	9.347973411588854642e-01	2.622345402687342926e+02	3.599405001572715448e-03	1.857183654546654961e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.155493993674569353e+01	4.139624203304216946e-03	1.199127031819417866e+01	1.802222818538383509e+00	1.651853136855679054e+02	1.067881816069344986e-01	1.559040596953094153e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.767997741208919643e-02	1.923491562908457783e-02	2.093985051915683826e+01	6.980899998767641224e-01	1.862252784902469784e+02	3.610785272992312819e-03	1.822857364267989055e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.978306457433141742e-03	8.594144399007143420e+02	1.254127211113001926e-02	2.631815015224188770e+01	1.036929749539687151e+01	1.826916766013453874e-01	3.989877643871023172e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	8.515152507575749041e+01	7.304708762960271384e-03	1.017558190940386531e+01	6.255551251897920606e-01	4.260771984008216009e+02	1.131931817828690486e-03	1.152224659947181651e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.066791345242821478e+02	8.217505565795876765e-02	3.035364900432701418e+01	4.920689889247143595e-02	4.814610633315346555e-01	6.019064273207006682e-03	3.999118555761917548e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.276081976812754704e+00	1.595077213502233970e-01	6.928675147210110463e-01	8.000606514024697162e+02	3.678446102231896475e+01	1.309142542229055003e-02	5.896328405550246322e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	9.177158970664733317e+01	1.253464974268379217e+00	4.891685038929368829e+02	4.434491064120921200e-02	4.163716927216277952e+00	1.242672346782082438e-03	2.506181957290691820e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.284586389325682365e-01	6.750311470240568497e+02	5.503243503036943984e+00	1.540472820653714450e-02	2.093117402351861855e+01	1.357707115938787013e+00	3.752037975748519476e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.243083778868198180e-02	1.428632623901119345e-03	3.289168188267225901e+01	1.959034923285259133e-02	9.173476225972256870e+00	2.080264012736596335e+00	1.511246725563374014e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.127873931286200587e-01	3.226731547458827620e-02	4.871198094292627161e+02	2.407507291771067513e-03	2.096250026428629898e+00	1.356165185174937449e+02	7.932076233792940023e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.485358826424269720e-03	3.634744904642368823e-02	9.779980268257151010e+01	6.941517401737802295e-01	3.490407406266963775e-01	3.592735976403035991e+00	1.903955090163523778e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.504039459745823967e-02	1.231047327510895073e+00	1.538024760418150372e+01	7.196526161745366323e+01	9.690934595401906790e+02	4.150628041101955996e-03	1.578161153945909501e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.083089285610740049e+01	1.956100965157612226e+00	2.040389749417162446e-01	1.890201447275454072e+01	1.809952507177430133e-03	5.766364827207985400e+02	9.117628880658390847e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.334422570430096294e-02	8.268936938261473912e+00	4.603490959916796328e+02	2.686373596092029103e+01	1.055004475732072566e-01	1.331162062198951168e-03	2.136262519796998216e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.617849222866451830e+00	2.776350816638366650e-03	1.538887849519752749e+01	1.678501896248302608e-02	3.685779890452509733e+01	1.357712270465140092e-01	1.433517816088103132e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.072245539534586101e+01	2.576410104745526820e-03	4.223635710969492862e+00	2.649056561246167618e+00	7.658757863583917924e+02	1.542637206657553051e-01	1.063846554053122888e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.710876818371381725e-01	4.378331351982828884e-02	5.508203458677867620e-02	1.986560000862484898e+01	1.657499057055652614e+01	3.127711547640433309e+02	1.939030796589062298e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.979561143771912501e+00	5.500584226887304286e-03	1.441952954988192914e+01	1.694400018298613531e-01	2.827350390319131748e+02	1.685840781722996659e-02	5.746532461547401738e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.034514167288076294e+02	5.163197480033003377e-03	2.761641710892734380e+01	1.179108945710301976e-02	4.532589209798525864e+00	8.909337781848298832e-01	2.715445483758887057e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.436465866227586048e+02	2.571583605467982897e-02	5.802073998586499748e+00	6.826857186071991768e-01	7.434942058448906721e+01	2.061674591185175352e-03	3.327783127345779191e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	6.435944500727139861e+00	1.124542002123639917e-01	3.286078729195265282e+02	5.566512055258905356e-01	1.313248839064658181e-03	8.555370430398365045e+01	9.153520117244429502e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.260134615639358380e+01	1.802814844905519919e-03	1.537181157329988821e+02	1.477467418555004741e+00	2.037426096174070334e-01	1.121502777784100005e+02	1.557689103294765745e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.751819953071502596e+02	1.723583966326415473e-02	2.498569398722263557e+01	6.978357226774468958e-02	2.972646814473408394e+00	2.378095292643576247e-03	1.900355009902836567e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.567292069702219806e+02	6.286791361571850492e-03	1.546580055625010530e+01	5.042145186062458456e-02	1.174049284760452423e+02	8.608569468052790219e-01	1.816815540111066662e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.834228567556373868e-01	9.415666775261365140e-03	3.016438940193079787e+00	4.555505409891438973e+01	2.881234797884857812e+02	4.215249210250005540e-01	5.539833321665704573e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.803331963629327817e+01	2.496724033182191448e-03	2.312942733541308860e-01	1.414477341841133580e+02	2.504516980972470552e+00	5.716586465039479314e+00	9.450773033451485491e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.713582432769092390e-01	2.871360497713562054e+00	3.092578154100697816e+02	2.014290555973403344e-03	5.991122283065932752e-01	6.134946470386519479e+01	5.018044540824235372e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.169247448397753297e-02	1.843574104540441141e-03	5.385925344998707232e+00	3.895571581109418258e-01	7.816011579571587617e+02	9.738205357848783716e-02	5.033457454470341474e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.009318273384126030e+02	3.024911524160874693e-02	3.254112188955265594e+01	1.860919170473995798e-01	4.537104595399261142e-01	6.744578930876323278e-03	1.217613870718592217e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.726312059903610816e+02	4.824559093086440431e-02	2.096517162459322137e+01	1.931864748302004053e-01	1.824739066481786764e+01	1.563951969045527905e-03	7.497007617011803848e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.720651737109545998e+00	2.086877891455234460e-02	1.224501611109028403e+02	5.790338234212123736e-02	1.890603587229838567e+01	5.510709428763590267e+02	6.613227589780626414e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.796163874932514448e-02	1.522220407661875304e-03	1.625367725811285879e+01	7.352688447539265648e-02	1.303806071160151987e+02	4.067105552875495134e-01	1.454135258903924921e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.429123183303261713e-01	2.525165849469760814e-03	2.006706146119731707e-02	7.981512052107363786e+01	1.620055524122201618e+01	1.704574965670298639e+02	4.110727700071267199e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.788258791745861165e-01	1.327232212834258007e+02	7.410226630898098854e+00	4.621529523967758957e-01	4.355202228943728073e+02	1.495061124250065751e-03	3.235175770372204079e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.481253622164638295e-02	2.410989664346371852e-03	8.801704522523637664e+00	1.697495570872669557e+00	2.573513209742604317e+02	3.094570457299308242e-01	2.548869174663146353e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.218059883091764661e-01	1.845447480479307225e-03	6.355933496605748800e+00	5.833360609462466817e-01	3.899665025827219438e+02	4.571899514801912312e-02	7.152200321549351258e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.074560115070944993e-03	6.269630908660033128e+02	3.863550706758184239e-02	8.015494556948706162e+00	8.049270945654809850e+01	5.905874512143074462e-01	1.838188648519175350e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.551840137111284719e+02	6.977096962930537383e-02	4.040003039449277367e+01	1.559098584736212222e-03	3.832051136412394365e-01	4.158763228102358767e+00	1.797285996078534093e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.386184173626152427e-01	6.423068960628921555e-03	1.011052769654536831e+01	6.851900115213277465e-01	6.035504268415753586e+02	2.131524645602504014e-02	6.002626354933568109e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	5.517478130090759381e-01	1.302955291151138744e-03	1.330933553367922251e+01	1.072759132772651836e-01	1.794963491136925597e+02	1.923700762557397845e-02	5.548910264165181871e+01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.317613648852397276e-02	9.591938131353230368e-01	1.609831785755970373e+02	1.485684836784624801e-03	5.632923494283547328e+00	1.207014156584604052e+02	1.833957695649243713e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.315430907491661250e-01	7.796931509933491498e+02	6.732945440786273529e-03	1.003911252846005020e+01	1.115753001369455717e+02	5.678383344112993836e-01	1.483753921866426233e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	8.379622303842392483e+00	2.760216690879960938e-02	5.255657896979979569e+02	1.722689027914707993e-03	1.683564938479789330e-01	9.748277009094805656e-01	1.144626326255076094e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.881553446203472479e-02	3.717188089411978431e-03	1.239727015417570577e+01	5.108714270699974414e-01	3.737948598544454057e+02	2.229834289122576696e-01	1.272093485083355233e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.668924397407193538e+01	2.170276244720346359e-01	2.487556423054809045e+02	1.033575020531707182e-02	2.497356596977137855e+00	1.785696046583640850e+01	1.771985630197553006e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.777621889656943495e+02	1.376769827665321822e-03	4.010195469130694024e-01	1.944001378482751008e+01	1.348686090193503517e+01	9.180067998021061715e-03	7.927457422244139906e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.282978971019853365e+00	7.991408498229046309e+00	1.636466787605107811e+02	1.960709126683510273e-01	1.863911103991100450e-03	7.725257933151205236e+01	2.249945965480788790e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.699407902752282951e+01	8.676156546361874985e-03	1.008207255937504820e+00	2.273421101089859917e+02	5.118637490177977867e+00	1.423110876844527473e-01	4.249056593019787109e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.612715331579382336e-02	5.446809433216337766e+02	2.105357008295515087e+01	1.626817505906303848e-03	4.928651191631129858e-01	8.924239828177404021e+00	1.609468568907112540e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.950708624264423747e+02	3.354059343065138310e-03	6.310733897285694116e-01	2.909806268542320939e+00	2.700175180793258534e+01	2.072019143110645154e-02	8.672528286447941936e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.265513192567206291e-01	2.034459808222732844e-03	3.892578020610780953e+01	1.695082533287255167e-01	4.198577506501555145e-02	3.638040881875698407e+00	2.007502613866143406e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	3.312913505645043699e+01	3.429924921914605518e-01	3.524253862975171292e-02	3.495631570189953550e+02	2.469651583712463516e+00	1.394798055716803731e+01	3.739437022079925097e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.080122700198615088e-01	1.235405446382045877e-03	1.077327428369325979e+01	6.707422383063091909e-01	2.577132409570563354e+01	1.444917625780329888e-02	3.910538704591375563e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.532173522701559570e-02	1.597205858900359451e-03	2.042942657107894888e+01	1.713424323784459580e-01	3.034507091115861588e+00	1.040704991814151770e+00	1.846551546814021094e+02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.354702117313229592e-01	1.135625401299276120e+02	1.823110060099047081e+00	4.061777329641533957e-02	6.046739503110020841e+00	9.679275122859154408e+02	3.826624330321201205e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.618489550487471063e-01	1.942888675576458297e+02	7.209219191589660625e+01	1.372922005560986512e-03	4.342495504102156900e+00	2.009225845697684587e+00	4.465261579294257932e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.524551144139135402e-03	9.094519830444155559e+02	1.000839361494946025e-02	3.072580356003862079e+01	1.825557465984110550e+01	1.121940514836093028e+00	3.374807411483161101e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.081931967740688094e+01	5.515301549383065094e+02	2.446489022551558753e-03	5.272200090836178532e+01	7.365653334968543797e-01	1.627346643618112973e-02	2.271555257824447172e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.008929690495186549e+02	6.617447586299274320e-02	2.800490351485756335e+01	4.626540507142007375e-03	1.895547972538960790e+00	3.704008456921289660e+00	3.426735724965774416e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	4.219609407180482386e-01	7.708092104931987478e+02	5.236779772180027237e+01	1.421382541483795676e-02	3.955607470316955393e-03	4.763980053647671298e+00	1.949422031283221668e-01	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	2.507299103368059723e-01	2.101595567498324747e-03	7.752475526058205668e-01	3.117170075226762371e+00	4.057909734872541208e+01	2.697614159216822713e+02	1.231087533430240931e-02	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.299148485157481658e-01	1.267185917190202142e-03	8.566984400410477463e+01	1.287042720402278330e-02	7.458418295389560582e-01	1.693829380993699374e+02	6.160423091330573975e+00	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
1.000000000000000000e+00	1.455877899787493712e+00	5.156294267033715961e+00	1.663909002323889581e+02	1.613632301161583293e-01	1.046998605712079174e-03	1.141103908948019239e+02	8.287526959000009533e-03	4.000000000000000000e+03	4.000000000000000000e+03	4.000000000000000000e+03
