-7.446085715063764932e-01	1.045638567159463683e+00	3.010299956530871901e-01
-7.382431233762604128e-01	1.039273119040226234e+00	3.010299956639658214e-01
-7.402822984096124603e-01	1.041312294059436816e+00	3.010299956498243557e-01
-7.212998079354758785e-01	1.022329803599034470e+00	3.010299956635585916e-01
-7.088283551773087998e-01	1.009858350840607155e+00	3.010299956632983553e-01
-7.196610818095374729e-01	1.020691077470256225e+00	3.010299956607187521e-01
-7.178432377175391066e-01	1.018873233339160134e+00	3.010299956216210271e-01
-7.421172569452656465e-01	1.043147252609246678e+00	3.010299956639810315e-01
-7.344254523569245796e-01	1.035455448020225155e+00	3.010299956633005758e-01
-7.372030545209035113e-01	1.038233050149532044e+00	3.010299956286285328e-01
-7.082756985419577100e-01	1.009305694205932635e+00	3.010299956639749253e-01
-7.431613392707089316e-01	1.044191334926664272e+00	3.010299956559553403e-01
-7.353251484066657406e-01	1.036355144069460277e+00	3.010299956627945361e-01
-7.165927700167675773e-01	1.017622765679250918e+00	3.010299956624833406e-01
-7.074826079671437951e-01	1.008512603626567472e+00	3.010299956594236770e-01
-7.392624510288404727e-01	1.040292446692754336e+00	3.010299956639138630e-01
-7.098191342861760456e-01	1.010849129948731218e+00	3.010299956625551721e-01
-7.137065160743841785e-01	1.014736511737700297e+00	3.010299956633161189e-01
-7.027779158900259171e-01	1.003807911513256101e+00	3.010299956232301843e-01
-7.142428767364905617e-01	1.015272872397613213e+00	3.010299956611226513e-01
-7.180765458021124426e-01	1.019106541450040204e+00	3.010299956479277617e-01
-7.006868296206509861e-01	1.001716825275245526e+00	3.010299956545945399e-01
-7.494112656337813538e-01	1.050441261295077755e+00	3.010299956612964012e-01
-7.253007809398502870e-01	1.026330776587230265e+00	3.010299956473799776e-01
-7.225647040499536544e-01	1.023594699707214062e+00	3.010299956572604074e-01
-7.229983138578928159e-01	1.024028309514366963e+00	3.010299956564741475e-01
-7.481790605121158011e-01	1.049209056173802779e+00	3.010299956616869776e-01
-7.218680260762816436e-01	1.022898021684207848e+00	3.010299956079262040e-01
-7.341429954843701200e-01	1.035172991114839736e+00	3.010299956304696156e-01
-7.323591499998711729e-01	1.033389145100284789e+00	3.010299951004136165e-01
-7.478145609106507941e-01	1.048844556571112197e+00	3.010299956604614025e-01
-7.082372705537423041e-01	1.009267266164513455e+00	3.010299956107711505e-01
-7.260498036465706795e-01	1.027079799306432228e+00	3.010299956598615490e-01
-7.357646737244963875e-01	1.036794669387131496e+00	3.010299956626351081e-01
-7.498627946111742215e-01	1.050892790255975928e+00	3.010299956448017067e-01
-7.197991580651330601e-01	1.020829153729105876e+00	3.010299956639728158e-01
-7.465395478391876338e-01	1.047569543503160894e+00	3.010299956639732599e-01
-7.176290151400390727e-01	1.018659010803933729e+00	3.010299956638946561e-01
-7.040370881939307379e-01	1.005067083855329724e+00	3.010299956613989858e-01
-7.040644668027850051e-01	1.005094462456632254e+00	3.010299956538472488e-01
-7.028202939387780956e-01	1.003850289602755463e+00	3.010299956639773677e-01
-7.131772234076989569e-01	1.014207219070157873e+00	3.010299956624589157e-01
-7.012415229738263589e-01	1.002271518631384417e+00	3.010299956575580582e-01
-7.245496099439847626e-01	1.025579605416924167e+00	3.010299954729394045e-01
-6.990723943811304464e-01	1.000102390044295131e+00	3.010299956631646845e-01
-7.029447164363344935e-01	1.003974712093869126e+00	3.010299956575346325e-01
-7.098515159832821109e-01	1.010881511645749242e+00	3.010299956624671314e-01
-7.061890155612576825e-01	1.007219011225224836e+00	3.010299956639671537e-01
-7.437987268674906005e-01	1.044828722531342180e+00	3.010299956638515795e-01
-7.464669305368965002e-01	1.047496926196629818e+00	3.010299956597333182e-01
-7.253254722773726515e-01	1.026355467923377063e+00	3.010299956460044113e-01
-7.132826021108686909e-01	1.014312597762283552e+00	3.010299956514148612e-01
