-2.474039417758906456e-01	2.923597575860882980e+00	2.676193634084992112e+00
-2.137600705279912860e-01	3.216091891547973702e+00	3.002331821019982527e+00
-7.408438747611888475e-01	1.041873870425102488e+00	3.010299956639136409e-01
-5.635574414360058348e-01	1.290192193602119453e+00	7.266347521661136177e-01
-2.199930365473371507e-01	1.332734826194495570e+00	1.112741789647158530e+00
-6.995261879587741927e-01	1.000556183315538306e+00	3.010299953567641129e-01
-7.108745086107881583e-01	1.011904504274743655e+00	3.010299956639554964e-01
-2.149021485743376481e-01	1.504558499156753992e+00	1.289656350582416344e+00
-8.613918267457430777e-02	1.802369805375459988e+00	1.716230622700885666e+00
-6.193198101146828172e-02	1.434572126898826738e+00	1.372640145887358498e+00
-3.801564589665603067e-01	1.667067648620918163e+00	1.286911189654357912e+00
-7.049977577039474586e-01	2.060798511220421236e+00	1.355800753516473778e+00
-1.779569370963173802e-01	1.712844010254770621e+00	1.534887073158453186e+00
-7.409989023265434183e-01	1.042028897803555898e+00	3.010299954770124797e-01
-5.007872808000487508e-01	1.209161174771318237e+00	7.083738939712694860e-01
-6.747310407126380083e-01	1.395966526966405663e+00	7.212354862537676548e-01
-7.095558619453952165e-01	1.010585857606101978e+00	3.010299956607067617e-01
-7.011249306966049755e-01	1.002154709898049667e+00	3.010297792014446916e-01
-7.509450757533138454e-02	1.329441089761229211e+00	1.254346582185897896e+00
-1.688364762576284039e-01	2.692065512815489559e+00	2.523229036557861349e+00
-7.219837941165955231e-01	1.023013789778769667e+00	3.010299956621741435e-01
-5.842476115542333259e-01	1.503474840492776909e+00	9.192272289385435835e-01
-6.339626309238418633e-01	1.392367184407540481e+00	7.584045534836986180e-01
-7.061386893906477225e-01	1.635809878102083115e+00	9.296711887114353923e-01
-8.573621153786231686e-02	2.861689926698872011e+00	2.775953715161009860e+00
-4.196947190429287655e-01	2.024001926051943734e+00	1.604307207009014968e+00
-7.044009071921066845e-01	1.005430897270999324e+00	3.010299900788926397e-01
-2.953548314770148564e-01	1.608184181552815062e+00	1.312829350075800150e+00
-7.169986917655749581e-01	1.018028633008567052e+00	3.010299412429920940e-01
-7.133601296771034939e-01	1.014390125340393523e+00	3.010299956632900287e-01
-1.630816324642757609e-01	1.525164276583964806e+00	1.362082644119689157e+00
-3.554482051369253770e-01	1.889821995613337080e+00	1.534373790476411648e+00
-4.860400709075644032e-01	3.080160764230290837e+00	2.594120693322726545e+00
-7.352570774584120672e-01	1.036287073122385660e+00	3.010299956639735930e-01
-6.673161782137973508e-02	1.051724427322602295e+00	9.849928095012225882e-01
-7.185802027353421773e-01	2.231374004835523284e+00	1.512793802100181217e+00
-5.458669341353865334e-02	1.121470861850065948e+00	1.066884168436527336e+00
-7.080196092516234385e-01	1.009049604894324936e+00	3.010299956427014978e-01
-3.405161047232073135e-01	2.076418797819091999e+00	1.735902693095884741e+00
-7.237589732634600592e-01	1.024788968320579308e+00	3.010299950571192484e-01
-5.302578802054201956e-01	2.791053238588176999e+00	2.260795358382756692e+00
-6.992299491463614958e-01	1.000259944526189493e+00	3.010299953798279970e-01
-2.489370590386584814e-01	2.021019083512828551e+00	1.772082024474169959e+00
-2.053550142046436933e-01	3.005616990942161504e+00	2.800261976737517866e+00
-7.261522703844755511e-02	1.069197363591956051e+00	9.965821365535084686e-01
-4.363999942288117606e-01	1.504725802933078338e+00	1.068325808704266633e+00
-6.376624063772774464e-01	1.660066994819006991e+00	1.022404588441729434e+00
-6.151316289552969385e-01	1.212140343428164124e+00	5.970087144728671857e-01
-7.236953402592951612e-01	1.024725321337351058e+00	3.010299810780558971e-01
-1.756450104964809855e-01	1.093920755672929790e+00	9.182757451764488321e-01
-4.545972287934526013e-01	2.896105670798220011e+00	2.441508442004767243e+00
-4.224773222865228495e-01	1.500285317834153975e+00	1.077807995547631181e+00
-3.497324206484583309e-01	2.036399214396651836e+00	1.686666793748193616e+00
-8.225460594906115752e-02	1.911447630734505854e+00	1.829193024785444655e+00
-2.461954130417799980e-01	2.827392570222614587e+00	2.581197157180834534e+00
-8.317850894664867434e-02	3.191608056474743549e+00	3.108429547528094972e+00
-1.412455392970176082e-01	1.268648413664003272e+00	1.127402874366985719e+00
-4.829860815918716743e-01	1.402288035638322494e+00	9.193019540464508754e-01
-2.952880624746666571e-01	1.349064027147305778e+00	1.053775964672639009e+00
-2.630980925305400620e-01	1.126503576144831431e+00	8.634054836142913691e-01
-5.498953698984987426e-01	1.194738887639323899e+00	6.448435177408251562e-01
-6.962024553472500044e-01	3.008104187316522182e+00	2.311901731969272067e+00
-6.820871736555016440e-01	1.472993585550348428e+00	7.909064118948467836e-01
-7.050261105699539010e-01	1.006056106233933267e+00	3.010299956639793661e-01
-7.181683063683849122e-01	1.019198302024008740e+00	3.010299956556238277e-01
-7.106535948760156485e-01	1.011682584317047162e+00	3.010289894410315137e-01
-1.438743195872569380e-01	1.696665089376641067e+00	1.552790769789384129e+00
-7.080830458499872693e-01	1.009113041508897357e+00	3.010299956589100878e-01
-3.797192194980265056e-01	1.176900391369149146e+00	7.971811718711225847e-01
-7.912685066878795415e-02	1.128573072914136999e+00	1.049446222245349114e+00
-7.204625324382846197e-01	1.021492227560256483e+00	3.010296951219718631e-01
-7.455170621719745538e-01	2.828677572928570250e+00	2.083160510756595585e+00
-5.398452265229464198e-01	1.729667376604989038e+00	1.189822150082042729e+00
-1.623131332283752892e-01	1.154086838288309824e+00	9.917737050599345627e-01
-5.446272997037375774e-01	1.998974190223453684e+00	1.454346890519716107e+00
-3.873815127894494337e-01	1.111331249655580500e+00	7.239497368661310661e-01
-7.316495167530805421e-01	1.742747914757504457e+00	1.011098398004423915e+00
-1.825514898084758253e-02	1.195685816858306882e+00	1.177430667877459314e+00
-3.561679126743164114e-02	1.487003902955595702e+00	1.451387111688164033e+00
-6.513266682457455325e-02	1.072062551639320294e+00	1.006929884814745657e+00
-7.467739638438641858e-02	1.287986560349406284e+00	1.213309163965019977e+00
-7.367919005288863232e-01	1.037821896192852922e+00	3.010299956639665986e-01
-7.022782409907649681e-01	1.003308236577850288e+00	3.010299955870853195e-01
-3.854608166477686559e-01	1.386261823568915474e+00	1.000801006921146818e+00
-6.812663076502638304e-02	2.344695362026222973e+00	2.276568731261196632e+00
-1.310056770120882619e-01	1.460083349117321738e+00	1.329077672105233532e+00
-7.410031754150869787e-01	1.042033171078862619e+00	3.010299956637756402e-01
-2.371778777567071783e-01	2.630743128526770391e+00	2.393565250770063102e+00
-7.477986699701111295e-01	3.232182219603104034e+00	2.484383549632992683e+00
-2.454175062012183828e-01	1.041849284020118560e+00	7.964317778189001773e-01
-4.087564823778748746e-01	1.445121084052009008e+00	1.036364601674134134e+00
