-3.677567831496655337e-01	1.846993997376933816e+00	1.479237214227268282e+00
-6.579154064842750449e-01	1.607390862040074087e+00	9.494754555557990416e-01
-7.230932443882187588e-01	1.024123232760567603e+00	3.010299883723488445e-01
-4.403981996052406811e-01	1.763572794177920233e+00	1.323174594572679608e+00
-3.933312557850413005e-01	1.401405475926591038e+00	1.008074220141549793e+00
-7.107728964010998074e-02	1.694180809972470447e+00	1.623103520332360494e+00
-3.974964072118362668e-01	1.006030414107063509e+00	6.085340068952271864e-01
-6.714805189165008459e-01	2.682869736157059926e+00	2.011389217240559191e+00
-6.993906962457492327e-01	1.346462206327263766e+00	6.470715100815145338e-01
-5.829550984051706797e-01	1.447224741342891807e+00	8.642696429377211276e-01
-4.857690150889208414e-01	1.988067800818464681e+00	1.502298785729543784e+00
-3.863810925737878321e-01	1.432263822886802984e+00	1.045882730313015152e+00
-2.079575138028191272e-01	2.392083702562428638e+00	2.184126188759609732e+00
-7.229315425983784404e-01	1.389550444476470581e+00	6.666189018780921405e-01
-7.495309222464614507e-01	1.050560917906971259e+00	3.010299956605098082e-01
-7.020483414202203232e-01	1.003078336903907797e+00	3.010299954836874736e-01
-7.052472374966756163e-01	1.006277232965182122e+00	3.010299954685065060e-01
-5.836639178037024145e-01	1.221652072880668127e+00	6.379881550769657128e-01
-7.443844855944609096e-01	1.045414480790016754e+00	3.010299951955558440e-01
-7.010444819803338667e-01	1.002074477634840921e+00	3.010299956545070543e-01
-7.307404937018993074e-01	1.031770489242503253e+00	3.010299955406039452e-01
-1.379656534646461763e-01	1.511583271497003889e+00	1.373617618032357601e+00
-7.279267164039421312e-01	1.028956712067214063e+00	3.010299956632719320e-01
-7.359881534506171885e-01	1.037018149095204844e+00	3.010299956445876557e-01
-7.156936669695069808e-01	1.016723662517977633e+00	3.010299955484706524e-01
-7.376789189524175505e-01	1.038708914367276526e+00	3.010299954148589752e-01
-4.490915415406270261e-01	1.814310888862096682e+00	1.365219347321469545e+00
-5.366634560750446203e-01	2.711236785439156805e+00	2.174573329364112073e+00
-7.000449326420760121e-01	1.001074927221581312e+00	3.010299945795053000e-01
-5.608492941687461819e-01	1.900153483030162960e+00	1.339304188861416778e+00
-6.724989901464013542e-01	1.471498314590184986e+00	7.989993244437836317e-01
-2.678085498935453002e-01	2.137773916033085086e+00	1.869965366139539675e+00
-6.220758669866031931e-02	1.928156349759692967e+00	1.865948763061032745e+00
-1.561034119385261709e-01	2.434329472527700489e+00	2.278226060589174207e+00
-5.533902575793815393e-01	2.310935102034044508e+00	1.757544844454662858e+00
-5.844776301465770540e-01	1.817716420669160504e+00	1.233238790522583450e+00
-4.662026285181928853e-01	1.015710185349808281e+00	5.495075568316154513e-01
-2.245277528304396863e-01	1.271008887406959831e+00	1.046481134576520144e+00
-6.166699326481704935e-01	1.011799205328450135e+00	3.951292726802796418e-01
-4.561496702911999601e-01	1.608413735037479864e+00	1.152264064746279848e+00
-3.759121743300328777e-01	2.483861769487290427e+00	2.107949595157257328e+00
-7.491578920993846591e-01	1.050187887609886683e+00	3.010299955105020242e-01
